1.1 a,1.1 b,1.2 b,1.3 b,2.1 b,2.2 b,2.3 b,3.1b,3.2 b,3.3 b,4 b 
1725,5.7,2.9,0.4,0.5,0.8,0.4,9.6,15.5,55.6,0.6
1726,5.7,2.9,0.4,0.4,0.8,0.4,10,15.5,55.6,0.5
1727,5.7,2.9,0.4,0.4,0.8,0.4,10,15.5,55.5,0.5
1728,6,3.3,0.4,0.5,0.8,0.4,10,15.7,55.7,0.6
1729,5.7,3.2,0.4,0.5,0.8,0.4,10,15.6,55.6,0.4
1730,5.7,3.2,0.4,0.5,0.8,0.4,10,15.6,55.5,0.4
1731,5.7,3.2,0.4,0.5,0.8,0.4,10,15.6,55.6,0.4
1732,5.6,3.2,0.4,0.5,0.8,0.4,10,15.6,55.6,0.4
1733,5.6,3.2,0.4,0.5,0.8,0.4,9.6,15.6,55.6,0.4
1734,5.6,3.2,0.4,0.5,0.8,0.4,9.6,15.6,55.6,0.4
1735,5.6,3.2,0.4,0.5,0.8,0.4,9.6,15.6,55.5,0.4
1736,5.6,3.2,0.4,0.5,0.8,0.4,9.6,15.6,55.5,0.4
1737,5.6,3.1,0.4,0.5,0.8,0.4,9.6,15.6,55.5,0.4
1738,5.6,3.1,0.4,0.5,0.8,0.4,9.6,15.6,55.6,0.4
1739,5.6,3.1,0.4,0.5,0.8,0.4,9.6,15.6,55.5,0.4
1740,5.6,3.1,0.4,0.4,0.8,0.4,9.6,15.6,55.5,0.4
1741,5.3,3.1,0.4,0.4,0.8,0.4,10,15.6,55.5,0.4
1742,5.3,3.1,0.4,0.4,0.8,0.4,10,15.6,55.5,0.4
1743,5.3,3.1,0.4,0.4,0.8,0.4,10,15.6,55.5,0.4
1744,4.9,3.1,0.4,0.4,0.8,0.4,9.6,15.6,55.5,0.4
1745,4.9,3.1,0.4,0.4,0.8,0.8,10,15.6,55.6,0.4
1746,5.1,3.1,0.4,0.4,0.8,0.8,10,15.6,55.6,0.4
1747,5.1,3.1,0.4,0.4,1.2,0.8,9.6,15.5,55.6,0.4
1748,5.1,3.1,0.4,0.4,1.2,0.8,9.6,15.5,55.6,0.4
1749,5,3.1,0.4,0.4,1.2,0.8,9.6,15.5,55.6,0.4
1750,5.2,3.1,0.4,0.4,1.2,0.8,10,15.6,55.6,0.4
1751,5.2,3.1,0.4,0.4,1.2,0.8,10,15.6,55.6,0.4
1752,5.2,3.1,0.4,0.4,1.2,0.8,10,15.6,55.6,0.4
1753,5.1,3.1,0.4,0.4,1.2,0.8,10,15.6,55.6,0.4
1754,4.9,3.1,0.4,0.4,1.2,0.8,10,15.6,55.6,0.4
1755,5,3.1,0.4,0.4,1.2,0.8,10,15.6,55.6,0.4
1756,5.1,3.2,0.4,0.4,1.2,1.2,9.6,15.6,55.6,0.4
1757,5.2,3.2,0.4,0.4,1.2,1.2,9.6,15.6,55.6,0.4
1758,5.2,3.2,0.4,0.4,1.2,1.2,10,15.6,55.6,0.4
1759,5.2,3.2,0.4,0.4,1.2,1.2,10,15.6,55.6,0.4
1760,4.9,3.3,0.4,0.4,1.6,1.2,10,15.6,55.6,0.4
1761,4.9,3.2,0.4,0.4,2,1.2,10,15.6,55.7,0.4
1762,4.9,3.2,0.4,0.4,2,1.2,10,15.6,55.7,0.4
1763,4.9,3.2,0.4,0.4,1.6,1.2,10,15.6,55.7,0.4
1764,4.9,3.2,0.4,0.4,1.6,1.2,9.6,15.6,55.7,0.4
1765,4.9,3.2,0.4,0.4,1.6,1.2,9.6,15.6,55.7,0.4
1766,4.9,3.2,0.4,0.4,1.6,1.2,9.6,15.6,55.7,0.4
1767,4.9,3.2,0.4,0.4,1.2,1.2,9.6,15.6,55.7,0.4
1768,4.9,3.2,0.4,0.4,1.2,1.2,10,15.6,55.8,0.4
1769,4.9,3.2,0.4,0.4,0.8,1.2,10,15.6,55.8,0.4
1770,4.9,3.2,0.4,0.4,0.8,1.2,10,15.6,55.8,0.4
1771,4.6,3.2,0.4,0.4,0.8,1.2,10,15.6,55.8,0.4
1772,4.6,3.2,0.4,0.4,0.8,1.2,10,15.6,55.9,0.4
1773,4.6,3.3,0.4,0.4,0.8,1.2,10,15.6,55.9,0.4
1774,4.6,3.3,0.4,0.4,0.8,1.2,10,15.6,55.9,0.5
1775,4.6,3.3,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1776,4.7,3.3,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1777,4.7,3.3,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1778,4.7,3.3,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1779,4.7,3.3,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1780,4.7,3.3,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1781,4.7,3.4,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1782,4.7,3.4,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1783,4.7,3.3,0.4,0.4,0.8,0.8,10,15.6,55.9,0.4
1784,4.5,3.3,0.4,0.4,0.8,0.8,10,15.6,55.9,0.5
1785,4.5,3.3,0.4,0.4,0.8,0.4,10,15.6,55.9,0.4
1786,4.3,3.3,0.4,0.4,0.8,0.4,10,15.6,55.9,0.4
1787,4.3,3.3,0.4,0.4,0.8,0.4,10,15.6,55.9,0.4
1788,4.2,3.3,0.4,0.4,0.8,0.4,10,15.6,55.9,0.4
1789,4.2,3.3,0.4,0.4,0.8,0.4,10,15.6,55.9,0.4
1790,4.2,3.4,0.4,0.4,0.8,0.4,10,15.6,55.9,0.4
1791,4.2,3.4,0.4,0.4,0.8,0.4,10,15.6,55.9,0.4
1792,4.6,3.4,0.4,0.7,0.8,0.4,10.4,15.8,56.1,0.6
1793,4.4,3.3,0.4,0.5,0.8,0.4,10.4,15.8,56.1,0.4
1794,4.1,3.4,0.4,0.5,0.8,0.4,10,15.7,56,0.4
1795,4.2,3.4,0.4,0.5,0.8,0.4,10,15.7,56,0.4
1796,4.1,3.4,0.4,0.5,0.8,0.4,10,15.7,56,0.4
1797,4.1,3.3,0.4,0.5,0.8,0.4,10,15.7,56,0.4
1798,4.1,3.3,0.4,0.5,0.8,0.4,10,15.7,56,0.4
1799,4.1,3.3,0.4,0.5,0.8,0.4,10,15.7,56,0.4
1800,4.1,3.3,0.4,0.4,0.8,0.4,10,15.6,56,0.4
1801,4.1,3.3,0.4,0.4,0.8,0.4,10,15.6,56,0.3
1802,4.1,3.3,0.4,0.4,0.8,0.4,10,15.6,56,0.4
1803,4.1,3.3,0.4,0.4,0.8,0.4,9.6,15.6,56,0.4
1804,4.1,3.3,0.4,0.4,0.8,0.4,10,15.6,56,0.4
1805,4.1,3.5,0.4,0.4,0.8,0.4,10,15.6,56,0.4
1806,4,3.5,0.4,0.4,0.8,0.4,10,15.7,55.9,0.4
1807,4,3.5,0.4,0.4,0.8,0.4,10,15.6,55.9,0.4
1808,4,3.3,0.4,0.4,0.8,0.4,10,15.7,55.9,0.4
1809,4,3.3,0.4,0.4,0.8,0.4,10,15.7,56,0.4
1810,4,3.4,0.4,0.4,0.8,0.4,10,15.7,56,0.4
1811,4,3.3,0.3,0.4,0.8,0.4,10,15.7,56,0.4
1812,4,3.4,0.3,0.4,0.8,0.4,10,15.7,56,0.4
1813,4,3.3,0.3,0.4,0.4,0.4,10,15.7,56,0.4
1814,4,3.4,0.3,0.4,0.4,0.4,10,15.7,56,0.4
1815,4,3.4,0.3,0.5,0.4,0.4,10,15.7,56,0.4
1816,4,3.4,0.3,0.4,0.8,0.4,10,15.7,56,0.4
1817,4,3.4,0.3,0.4,0.8,0.4,10,15.7,56,0.4
1818,4,3.3,0.3,0.5,0.8,0.4,10,15.7,56,0.4
1819,4,3.3,0.3,0.5,0.8,0.4,10,15.7,56,0.4
1820,4,3.3,0.3,0.5,0.8,0.4,10,15.7,56,0.4
1821,3.9,3.3,0.3,0.6,0.8,0.4,10,15.7,56,0.4
1822,3.9,3.3,0.3,0.6,0.8,0.4,10,15.7,56,0.4
1823,3.9,3.3,0.3,0.6,0.8,0.4,10,15.7,56,0.4
1824,3.8,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1825,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1826,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1827,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56,0.4
1828,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1829,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1830,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1831,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1832,3.7,3.3,0.3,0.5,0.8,0.4,10,15.7,56.1,0.4
1833,3.6,3.3,0.3,0.5,0.8,0.4,10,15.7,56.1,0.4
1834,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1835,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.2,0.4
1836,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1837,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1838,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1839,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.2,0.4
1840,3.7,3.3,0.3,0.6,0.8,0.4,10,15.7,56.2,0.4
1841,3.6,3.3,0.3,0.6,0.8,0.4,10,15.7,56.1,0.4
1842,3.6,3.3,0.3,0.5,0.8,0.4,10,15.7,56.1,0.4
1843,3.6,3.3,0.3,0.5,0.8,0.4,10,15.7,56.1,0.4
1844,3.6,3.3,0.3,0.5,0.8,0.4,10,15.7,56.2,0.4
1845,3.6,3.3,0.3,0.5,0.8,0.4,10,15.7,56.2,0.4
1846,3.6,3.3,0.3,0.5,0.8,0.4,10,15.7,56.3,0.4
1847,3.5,3.3,0.3,0.5,0.8,0.4,10,15.6,56.2,0.5
1848,3.5,3.3,0.3,0.5,0.8,0.4,10,15.7,56.2,0.4
1849,3.5,3.3,0.3,0.5,0.8,0.4,10,15.7,56.2,0.4
1850,3.5,3.3,0.3,0.5,0.8,0.4,10,15.7,56.3,0.6
1851,3.5,3.3,0.3,0.5,0.8,0.4,10,15.7,56.3,0.6
1852,3.5,3.3,0.3,0.5,0.8,0.4,10,15.7,56.3,0.6
1853,3.4,3.3,0.3,0.5,0.8,0.4,10,15.7,56.3,0.5
1854,3.4,3.3,0.3,0.5,0.8,0.4,10,15.7,56.3,0.5
1855,3.4,3.3,0.3,0.5,0.8,0.4,10,15.7,56.3,0.5
1856,3.7,3.3,0.4,0.7,0.8,0.4,10.4,15.9,56.5,0.6
1857,3.5,3.3,0.4,0.7,0.8,0.4,10.4,15.9,56.3,0.4
1858,3.5,3.3,0.4,0.6,0.8,0.4,10.4,15.8,56.3,0.4
1859,3.4,3.3,0.4,0.6,0.8,0.4,10.4,15.8,56.2,0.4
1860,3.4,3.3,0.4,0.5,0.8,0.4,10.4,15.8,56.3,0.4
1861,3.3,3.3,0.4,0.5,0.8,0.4,10.4,15.8,56.3,0.4
1862,3.3,3.3,0.4,0.5,0.8,0.4,10.4,15.8,56.3,0.4
1863,3.3,3.3,0.4,0.5,0.8,0.4,10.4,15.8,56.3,0.4
1864,3.3,3.3,0.4,0.5,0.8,0.4,10.4,15.8,56.3,0.4
1865,3.3,3.3,0.4,0.5,0.8,0.4,10.4,15.8,56.3,0.4
1866,3.3,3.3,0.4,0.5,0.8,0.4,10,15.8,56.3,0.4
1867,3.3,3.3,0.4,0.5,0.8,0.4,10,15.8,56.2,0.4
1868,3.3,3.3,0.4,0.5,0.8,0.4,10,15.8,56.3,0.4
1869,3.3,3.3,0.4,0.4,0.8,0.4,10,15.8,56.2,0.4
1870,3.3,3.3,0.4,0.4,0.8,0.4,10,15.8,56.2,0.4
1871,3.3,3.2,0.4,0.4,0.8,0.4,10,15.7,56.3,0.4
1872,3.3,3.2,0.4,0.4,0.8,0.4,10,15.7,56.3,0.4
1873,3.3,3.1,0.4,0.4,0.8,0.4,10,15.7,56.2,0.4
1874,3.3,3.1,0.4,0.4,0.8,0.4,10,15.7,56.3,0.4
1875,3.3,3.1,0.4,0.4,0.8,0.4,10,15.7,56.3,0.4
1876,3.3,3.1,0.4,0.4,0.8,0.4,10,15.7,56.3,0.4
1877,3.3,3.1,0.4,0.4,0.8,0.4,10,15.7,56.3,0.4
1878,3.3,3.1,0.4,0.4,0.8,0.4,10,15.7,56.3,0.4
1879,3.3,3,0.4,0.4,0.8,0.4,10,15.7,56.2,0.4
1880,3.3,3,0.4,0.4,0.4,0.4,10,15.7,56.3,0.4
1881,3.3,3,0.4,0.4,0.4,0.4,10,15.7,56.3,0.4
1882,3.3,3,0.4,0.5,0.8,0.4,10,15.7,56.2,0.4
1883,3.3,3,0.4,0.5,0.8,0.4,10,15.7,56.2,0.4
1884,3.3,3,0.4,0.4,0.8,0.4,10,15.7,56.2,0.4
1885,3.3,2.9,0.4,0.4,0.8,0.4,10,15.7,56.2,0.4
1886,3.3,2.9,0.3,0.4,0.8,0.4,10,15.7,56.3,0.4
1887,3.3,2.9,0.3,0.4,0.8,0.4,10,15.7,56.3,0.4
1888,3.3,2.9,0.3,0.4,0.8,0.4,10,15.7,56.3,0.4
1889,3.3,2.9,0.3,0.4,0.8,0.4,10,15.7,56.3,0.4
1890,3.3,2.9,0.2,0.4,0.8,0.4,10,15.7,56.3,0.4
1891,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.2,0.4
1892,3.3,2.9,0.2,0.4,0.8,0.4,10,15.7,56.3,0.4
1893,3.3,2.9,0.2,0.4,0.8,0.4,10,15.7,56.3,0.4
1894,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.3,0.4
1895,3.3,2.9,0.2,0.4,0.8,0.4,10,15.7,56.3,0.4
1896,3.3,2.9,0.2,0.4,0.8,0.4,10,15.7,56.3,0.4
1897,3.3,2.9,0.2,0.4,0.8,0.4,10,15.7,56.3,0.4
1898,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.3,0.4
1899,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.3,0.4
1900,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.3,0.4
1901,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.4,0.4
1902,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.3,0.5
1903,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.4,0.4
1904,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.4,0.4
1905,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.4,0.4
1906,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.4,0.4
1907,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.3,0.4
1908,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.4,0.4
1909,3.3,2.9,0.2,0.4,0.8,0.4,10,15.7,56.4,0.4
1910,3.3,2.9,0.2,0.4,0.8,0.4,10,15.7,56.4,0.4
1911,3.3,2.9,0.2,0.5,0.8,0.4,10,15.8,56.4,0.4
1912,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.4,0.4
1913,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.4,0.4
1914,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.4,0.4
1915,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.3,0.4
1916,3.3,2.9,0.2,0.5,0.8,0.4,10,15.8,56.4,0.4
1917,3.3,2.9,0.2,0.5,0.8,0.4,10,15.8,56.4,0.4
1918,3.3,2.9,0.2,0.5,0.8,0.4,10,15.8,56.4,0.4
1919,3.3,2.9,0.2,0.5,0.8,0.4,10,15.7,56.4,0.4
1920,3.3,3.3,0.5,0.8,0.8,0.4,10.4,15.9,56.6,0.4
1921,3.3,3.2,0.4,0.6,0.8,0.4,10,15.9,56.5,0.4
1922,3.3,3.1,0.4,0.6,0.8,0.4,10,15.9,56.5,0.4
1923,3.3,3,0.4,0.5,0.8,0.4,10,15.9,56.5,0.4
1924,3.3,3,0.4,0.5,0.8,0.4,10,15.9,56.4,0.4
1925,3.3,3,0.4,0.5,0.8,0.4,10,15.8,56.4,0.4
1926,3.3,3,0.4,0.5,0.8,0.4,10,15.8,56.4,0.4
1927,3.3,3,0.4,0.5,0.8,0.4,10,15.9,56.4,0.4
1928,3.3,3,0.4,0.5,0.8,0.4,10,15.8,56.4,0.4
1929,3.3,3,0.4,0.4,0.8,0.4,10,15.8,56.4,0.4
1930,3.3,3,0.4,0.4,0.8,0.4,10,15.8,56.4,0.4
1931,3.3,3,0.4,0.4,0.8,0.4,10,15.8,56.4,0.4
1932,3.3,3,0.4,0.4,0.8,0.4,10,15.8,56.3,0.4
1933,3.3,3,0.4,0.5,0.8,0.4,10,15.8,56.4,0.4
1934,3.3,3,0.4,0.4,0.8,0.4,10,15.8,56.4,0.4
1935,3.3,3,0.4,0.4,0.8,0.4,10,15.8,56.3,0.4
1936,3.3,3,0.4,0.4,0.8,0.4,10,15.8,56.3,0.4
1937,3.3,3,0.4,0.5,0.8,0.4,10,15.8,56.4,0.4
1938,3.3,3,0.4,0.5,0.8,0.4,10,15.8,56.4,0.4
1939,3.3,3,0.4,0.4,0.8,0.4,10,15.8,56.4,0.4
1940,3.3,3,0.4,0.4,0.8,0.4,10,15.8,56.4,0.4
1941,3.3,3,0.4,0.4,0.8,0.4,10,15.8,56.4,0.4
1942,3.3,3,0.4,0.4,0.8,0.4,10,15.8,56.4,0.4
1943,3.3,3,0.4,0.4,0.8,0.4,10,15.8,56.4,0.4
1944,3.3,3,0.3,0.4,0.8,0.4,10,15.8,56.4,0.4
1945,3.3,2.9,0.3,0.4,0.8,0.4,10,15.8,56.4,0.4
1946,3.3,2.9,0.3,0.4,0.8,0.4,10,15.8,56.4,0.4
1947,3.3,2.9,0.3,0.5,0.8,0.4,10,15.8,56.4,0.4
1948,3.3,2.9,0.3,0.5,0.8,0.4,10,15.7,56.5,0.4
1949,3.3,2.9,0.3,0.5,0.8,0.4,10,15.8,56.5,0.4
1950,3.3,2.9,0.3,0.5,0.8,0.4,10,15.8,56.4,0.4
1951,3.3,2.9,0.3,0.5,0.8,0.4,10,15.8,56.4,0.4
1952,3.3,2.9,0.3,0.5,0.8,0.4,10,15.8,56.4,0.4
1953,3.3,2.9,0.3,0.5,0.8,0.4,10,15.7,56.4,0.4
1954,3.3,2.9,0.3,0.5,0.8,0.4,10,15.8,56.4,0.4
1955,3.3,2.9,0.3,0.5,0.8,0.4,10,15.8,56.4,0.4
1956,3.3,2.9,0.3,0.5,0.8,0.4,10,15.8,56.4,0.4
1957,3.3,2.9,0.3,0.4,0.8,0.4,10,15.8,56.4,0.4
1958,3.3,2.9,0.3,0.4,0.8,0.4,10,15.8,56.4,0.4
1959,3.3,2.9,0.3,0.5,0.8,0.4,10,15.8,56.3,0.4
1960,3.3,2.9,0.3,0.5,0.8,0.4,10,15.8,56.4,0.4
1961,3.3,2.9,0.3,0.4,0.8,0.4,10,15.8,56.4,0.4
1962,3.3,2.9,0.3,0.4,0.8,0.4,10,15.8,56.4,0.4
1963,3.3,2.9,0.3,0.4,0.8,0.4,10,15.8,56.5,0.4
1964,3.3,2.9,0.3,0.5,0.8,0.4,10,15.8,56.4,0.4
1965,3.3,2.9,0.3,0.5,0.8,0.4,10,15.8,56.4,0.4
1966,3.3,2.9,0.3,0.5,0.8,0.4,10,15.8,56.5,0.4
1967,3.3,2.9,0.3,0.6,0.8,0.4,10,15.8,56.5,0.4
1968,3.3,3.1,0.3,0.6,0.8,0.4,10,15.8,56.5,0.4
1969,3.3,3.1,0.3,0.6,0.8,0.4,10,15.8,56.4,0.4
1970,3.3,3.1,0.3,0.6,0.8,0.4,10,15.8,56.5,0.4
1971,3.3,3.1,0.3,0.7,0.8,0.4,10,15.8,56.5,0.4
1972,3.3,3.1,0.3,0.6,0.8,0.4,10,15.8,56.5,0.4
1973,3.3,3.1,0.3,0.7,0.8,0.4,10,15.8,56.5,0.4
1974,3.3,3.1,0.3,0.6,0.8,0.4,10,15.8,56.5,0.4
1975,3.3,3.1,0.3,0.6,0.8,0.4,10,15.8,56.5,0.4
1976,3.3,3.1,0.3,0.7,0.8,0.4,10,15.8,56.5,0.4
1977,3.3,3.1,0.3,0.7,0.8,0.4,10,15.8,56.5,0.4
1978,3.3,3.1,0.3,0.6,0.8,0.4,10,15.8,56.5,0.4
1979,3.3,3.1,0.3,0.6,0.8,0.4,10,15.8,56.4,0.4
1980,3.3,3.1,0.3,0.6,0.8,0.4,10,15.8,56.5,0.4
1981,3.3,3.1,0.3,0.7,0.8,0.4,10,15.8,56.5,0.4
1982,3.3,3.1,0.3,0.6,0.8,0.4,10,15.8,56.5,0.4
1983,3.3,3.1,0.3,0.6,0.8,0.4,10,15.8,56.4,0.4
1984,3.7,3.3,0.4,0.8,0.8,0.4,10.4,16,56.7,0.4
1985,3.7,3.3,0.4,0.7,0.8,0.4,10.4,15.9,56.6,0.4
1986,3.6,3.3,0.4,0.7,0.8,0.4,10.4,15.9,56.6,0.4
1987,3.6,3.3,0.4,0.7,0.8,0.4,10.4,15.9,56.6,0.4
1988,3.6,3.3,0.4,0.7,0.8,0.4,10.4,15.9,56.5,0.4
1989,3.6,3.3,0.4,0.6,0.8,0.4,10.4,15.9,56.4,0.4
1990,3.7,3.3,0.4,0.5,0.8,0.4,10.4,15.9,56.5,0.4
1991,3.7,3.3,0.4,0.5,0.8,0.4,10.4,15.8,56.5,0.4
1992,3.7,3.3,0.4,0.5,0.8,0.4,10.4,15.8,56.6,0.4
1993,3.7,3.3,0.4,0.5,0.8,0.4,10.4,15.8,56.5,0.4
1994,3.7,3.3,0.4,0.5,0.8,0.4,10.4,15.8,56.5,0.4
1995,3.7,3.3,0.4,0.5,0.8,0.4,10.4,15.8,56.5,0.4
1996,3.7,3.3,0.4,0.4,0.8,0.4,10.4,15.8,56.5,0.4
1997,3.7,3.3,0.4,0.4,0.8,0.4,10.4,15.8,56.6,0.4
1998,3.7,3.3,0.4,0.4,0.8,0.4,10.4,15.8,56.6,0.4
1999,3.7,3.3,0.4,0.4,0.8,0.4,10.4,15.8,56.6,0.4
2000,3.7,3.3,0.4,0.4,0.8,0.4,10.4,15.8,56.6,0.4
2001,3.7,3.3,0.4,0.4,0.8,0.4,10.4,15.8,56.6,0.4
2002,3.7,3.3,0.4,0.4,0.8,0.4,10.4,15.8,56.6,0.4
2003,3.7,3.2,0.4,0.5,0.8,0.4,10.4,15.8,56.5,0.4
2004,3.7,3.2,0.4,0.4,0.8,0.4,10.4,15.8,56.5,0.4
2005,3.7,3.2,0.4,0.5,0.8,0.4,10.4,15.8,56.5,0.4
2006,3.7,3.2,0.4,0.5,0.8,0.4,10.4,15.8,56.6,0.4
2007,3.7,3.2,0.4,0.7,0.8,0.4,10.4,15.8,56.6,0.4
2008,3.7,3.2,0.4,0.7,0.8,0.4,10.4,15.8,56.6,0.4
2009,3.7,3.2,0.4,0.7,0.8,0.4,10.4,15.8,56.6,0.4
2010,3.7,3.2,0.4,0.7,0.8,0.4,10.4,15.8,56.6,0.4
2011,3.7,3.2,0.4,0.8,0.8,0.4,10.4,15.8,56.6,0.4
2012,3.7,3.3,0.4,0.8,0.8,0.4,10.4,15.8,56.7,0.4
2013,3.7,3.2,0.4,0.9,0.8,0.4,10.4,15.8,56.7,0.4
2014,3.7,3.2,0.4,0.9,0.8,0.4,10.4,15.8,56.6,0.4
2015,3.7,3.2,0.4,1.1,0.8,0.4,10.4,15.8,56.6,0.4
2016,3.7,3.2,0.4,1.2,0.8,0.4,10.4,15.8,56.7,0.4
2017,3.7,3.2,0.4,1.5,0.8,0.4,10.4,15.8,56.6,0.4
2018,3.7,3.2,0.4,1.9,0.8,0.4,10.4,15.8,56.7,0.4
2019,3.7,3.2,0.4,2.2,0.8,0.4,10.4,15.8,56.7,0.4
2020,3.7,3.2,0.4,2.5,0.8,0.4,10.4,15.8,56.7,0.4
2021,3.7,3.2,0.4,2.6,0.8,0.4,10,15.8,56.7,0.4
2022,3.7,3.2,0.4,2.8,0.8,0.4,10,15.8,56.7,0.4
2023,3.7,3.2,0.4,3.1,0.8,0.4,10,15.8,56.7,0.5
2024,3.7,3.2,0.4,3.1,0.8,0.4,10,15.8,56.7,0.4
2025,3.7,3.2,0.4,3.2,0.8,0.4,10,15.8,56.7,0.4
2026,3.7,3.2,0.4,3.2,0.8,0.4,10,15.8,56.7,0.4
2027,3.7,3.2,0.4,3.1,0.8,0.4,10,15.8,56.7,0.4
2028,3.8,3.3,0.4,3.1,0.8,0.4,10,15.8,56.7,0.5
2029,3.8,3.3,0.4,3.1,0.8,0.4,10,15.8,56.7,0.4
2030,3.8,3.3,0.4,2.9,0.8,0.4,10,15.8,56.7,0.4
2031,3.8,3.3,0.4,2.9,0.8,0.4,10,15.8,56.7,0.4
2032,3.8,3.3,0.4,2.9,0.8,0.4,10,15.8,56.7,0.4
2033,3.9,3.3,0.4,2.9,0.8,0.4,10,15.8,56.8,0.4
2034,3.9,3.3,0.4,2.9,0.8,0.4,10,15.8,56.8,0.4
2035,3.9,3.3,0.4,2.9,0.8,0.4,10,15.8,56.8,0.4
2036,3.9,3.3,0.4,3,0.8,0.4,10,15.9,56.8,0.4
2037,3.9,3.3,0.4,3.1,0.8,0.4,10,15.9,56.8,0.4
2038,4,3.3,0.4,2.9,0.8,0.4,10,15.9,56.8,0.4
2039,4,3.3,0.4,2.9,0.8,0.4,10,15.9,56.8,0.4
2040,4,3.3,0.4,2.9,0.8,0.4,10,15.8,56.8,0.4
2041,4,3.3,0.4,2.8,0.8,0.4,10,15.9,56.8,0.4
2042,4,3.3,0.4,2.4,0.8,0.4,10,15.9,56.8,0.4
2043,4,3.3,0.4,2.4,0.8,0.4,10,15.8,56.8,0.4
2044,4,3.3,0.4,2.1,0.8,0.4,10,15.9,56.8,0.4
2045,4,3.3,0.4,2.1,0.8,0.4,10,15.9,56.8,0.4
2046,4,3.3,0.4,2,0.8,0.4,10,15.9,56.9,0.4
2047,3.9,3.3,0.4,2,0.8,0.4,10,15.9,56.9,0.4